dataset,trial,alpha,beta,epoch,loss,val_accuracy
cifar10,1,0.1,0.8,17,2.1845,0.2565
cifar10,1,0.1,0.8,18,2.1753,0.2577
cifar10,1,0.1,0.8,19,2.1651,0.2588
cifar10,1,0.1,0.8,20,2.1566,0.2624
cifar10,1,0.1,0.8,21,2.1468,0.265
cifar10,1,0.1,0.8,22,2.1372,0.2667
cifar10,1,0.1,0.8,23,2.1278,0.2693
cifar10,1,0.1,0.8,24,2.1174,0.2725
cifar10,1,0.1,0.8,25,2.1069,0.2746
cifar10,1,0.1,0.8,26,2.0994,0.2751
cifar10,1,0.1,0.8,27,2.0892,0.2774
cifar10,1,0.1,0.8,28,2.0804,0.2789
cifar10,1,0.1,0.8,29,2.0743,0.2796
cifar10,1,0.1,0.8,30,2.0663,0.2807
cifar10,1,0.1,0.8,31,2.0582,0.2818
cifar10,1,0.1,0.8,32,2.0517,0.2824
cifar10,1,0.1,0.8,33,2.0474,0.2829
cifar10,1,0.1,0.8,34,2.0437,0.2847
cifar10,1,0.1,0.8,35,2.0344,0.2852
cifar10,1,0.1,0.8,36,2.0337,0.2869
cifar10,1,0.1,0.8,37,2.0256,0.2879
cifar10,1,0.1,0.8,38,2.0265,0.2891
cifar10,1,0.1,0.8,39,2.0198,0.2891
cifar10,1,0.1,0.8,40,2.0176,0.2899
cifar10,1,0.1,0.8,41,2.0139,0.2916
cifar10,1,0.1,0.8,42,2.0113,0.2933
cifar10,1,0.1,0.8,43,2.0092,0.2943
cifar10,1,0.1,0.8,44,2.0074,0.2948
cifar10,1,0.1,0.8,45,2.0017,0.297
cifar10,1,0.1,0.8,46,2.0015,0.2974
cifar10,1,0.1,0.8,47,2.0006,0.2985
cifar10,1,0.1,0.8,48,1.9985,0.2989
cifar10,1,0.1,0.8,49,1.9973,0.3009
cifar10,1,0.1,0.8,50,1.996,0.302
cifar10,1,0.1,0.8,51,1.9928,0.3038
cifar10,1,0.1,0.8,52,1.9912,0.3049
cifar10,1,0.1,0.8,53,1.9893,0.3052
cifar10,1,0.1,0.8,54,1.9899,0.3052
cifar10,1,0.1,0.8,55,1.9862,0.3053
cifar10,1,0.1,0.8,56,1.9882,0.3065
cifar10,1,0.1,0.8,57,1.9809,0.3084
cifar10,1,0.1,0.8,58,1.9814,0.3095
cifar10,1,0.1,0.8,59,1.9792,0.3095
cifar10,1,0.1,0.8,60,1.9812,0.3109
cifar10,1,0.1,0.8,61,1.9777,0.3111
cifar10,1,0.1,0.8,62,1.9757,0.3123
cifar10,1,0.1,0.8,63,1.9729,0.3129
cifar10,1,0.1,0.8,64,1.9745,0.3137
cifar10,1,0.1,0.8,65,1.97,0.3148
cifar10,1,0.1,0.8,66,1.9683,0.3159
cifar10,1,0.1,0.8,67,1.9676,0.3164
cifar10,1,0.1,0.8,68,1.9677,0.3176
cifar10,1,0.1,0.8,69,1.9641,0.3183
cifar10,1,0.1,0.8,70,1.9613,0.3192
cifar10,1,0.1,0.8,71,1.9642,0.3193
cifar10,1,0.1,0.8,72,1.9586,0.3213
cifar10,1,0.1,0.8,73,1.9564,0.3213
cifar10,1,0.1,0.8,74,1.9553,0.3224
cifar10,1,0.1,0.8,75,1.9547,0.3215
cifar10,1,0.1,0.8,76,1.9526,0.323
cifar10,1,0.1,0.8,77,1.9503,0.3234
cifar10,1,0.1,0.8,78,1.9477,0.3249
cifar10,1,0.1,0.8,79,1.9512,0.326
cifar10,1,0.1,0.8,80,1.9456,0.3263
cifar10,1,0.1,0.8,81,1.9416,0.3265
cifar10,1,0.1,0.8,82,1.9462,0.3286
cifar10,1,0.1,0.8,83,1.942,0.3291
cifar10,1,0.1,0.8,84,1.94,0.3301
cifar10,1,0.1,0.8,85,1.938,0.3312
cifar10,1,0.1,0.8,86,1.9398,0.3316
cifar10,1,0.1,0.8,87,1.9357,0.3325
cifar10,1,0.1,0.8,88,1.9337,0.3331
cifar10,1,0.1,0.8,89,1.9314,0.3344
cifar10,1,0.1,0.8,90,1.9323,0.3354
cifar10,1,0.1,0.8,91,1.9294,0.3359
cifar10,1,0.1,0.8,92,1.9291,0.3362
cifar10,1,0.1,0.8,93,1.9258,0.3367
cifar10,1,0.1,0.8,94,1.9265,0.3373
cifar10,1,0.1,0.8,95,1.9227,0.3389
cifar10,1,0.1,0.8,96,1.9217,0.3393
cifar10,1,0.1,0.8,97,1.9194,0.3398
cifar10,1,0.1,0.8,98,1.9215,0.3403
cifar10,1,0.1,0.8,99,1.9197,0.3398
cifar10,1,0.1,0.8,100,1.9159,0.3401
cifar10,1,0.1,0.8,101,1.9157,0.3411
cifar10,1,0.1,0.8,102,1.9134,0.341
cifar10,1,0.1,0.8,103,1.9123,0.341
cifar10,1,0.1,0.8,104,1.912,0.3422
cifar10,1,0.1,0.8,105,1.9081,0.3428
cifar10,1,0.1,0.8,106,1.9093,0.3426
cifar10,1,0.1,0.8,107,1.9071,0.344
cifar10,1,0.1,0.8,108,1.9056,0.3442
cifar10,1,0.1,0.8,109,1.9039,0.3443
cifar10,1,0.1,0.8,110,1.9008,0.3446
cifar10,1,0.1,0.8,111,1.9018,0.3453
cifar10,1,0.1,0.8,112,1.8978,0.3466
cifar10,1,0.1,0.8,113,1.8999,0.3466
cifar10,1,0.1,0.8,114,1.8964,0.3468
cifar10,1,0.1,0.8,115,1.895,0.3477
cifar10,1,0.1,0.8,116,1.8936,0.3482
cifar10,1,0.1,0.8,117,1.8938,0.3492
cifar10,1,0.1,0.8,118,1.8907,0.3493
cifar10,1,0.1,0.8,119,1.8887,0.3502
cifar10,1,0.1,0.8,120,1.8914,0.3505
cifar10,1,0.1,0.8,121,1.8883,0.3509
cifar10,1,0.1,0.8,122,1.8833,0.3521
cifar10,1,0.1,0.8,123,1.8846,0.3526
cifar10,1,0.1,0.8,124,1.8837,0.3535
cifar10,1,0.1,0.8,125,1.8816,0.3542
cifar10,1,0.1,0.8,126,1.8797,0.3546
cifar10,1,0.1,0.8,127,1.8799,0.3549
cifar10,1,0.1,0.8,128,1.877,0.356
cifar10,1,0.1,0.8,129,1.8772,0.3556
cifar10,1,0.1,0.8,130,1.8725,0.3563
cifar10,1,0.1,0.8,131,1.8717,0.3563
cifar10,1,0.1,0.8,132,1.8748,0.3573
cifar10,1,0.1,0.8,133,1.8702,0.3571
cifar10,1,0.1,0.8,134,1.8683,0.3574
cifar10,1,0.1,0.8,135,1.8682,0.359
cifar10,1,0.1,0.8,136,1.8648,0.3592
cifar10,1,0.1,0.8,137,1.8657,0.3596
cifar10,1,0.1,0.8,138,1.8687,0.3601
cifar10,1,0.1,0.8,139,1.8581,0.3609
cifar10,1,0.1,0.8,140,1.8611,0.3612
cifar10,1,0.1,0.8,141,1.8589,0.3623
cifar10,1,0.1,0.8,142,1.8571,0.3628
cifar10,1,0.1,0.8,143,1.8594,0.3628
cifar10,1,0.1,0.8,144,1.8542,0.3638
cifar10,1,0.1,0.8,145,1.8542,0.3645
cifar10,1,0.1,0.8,146,1.8538,0.3648
cifar10,1,0.1,0.8,147,1.8511,0.3649
cifar10,1,0.1,0.8,148,1.8491,0.365
cifar10,1,0.1,0.8,149,1.8472,0.3658
cifar10,1,0.1,0.8,150,1.8474,0.3659
cifar10,1,0.1,0.8,151,1.8476,0.3665
cifar10,1,0.1,0.8,152,1.8418,0.3669
cifar10,1,0.1,0.8,153,1.8439,0.3673
cifar10,1,0.1,0.8,154,1.8417,0.3679
cifar10,1,0.1,0.8,155,1.8387,0.3683
cifar10,1,0.1,0.8,156,1.839,0.3687
cifar10,1,0.1,0.8,157,1.8386,0.3688
cifar10,1,0.1,0.8,158,1.8386,0.3684
cifar10,1,0.1,0.8,159,1.8384,0.3687
cifar10,1,0.1,0.8,160,1.8323,0.369
cifar10,1,0.1,0.8,161,1.8316,0.3697
cifar10,1,0.1,0.8,162,1.8332,0.3702
cifar10,1,0.1,0.8,163,1.8288,0.3705
cifar10,1,0.1,0.8,164,1.8291,0.3702
cifar10,1,0.1,0.8,165,1.8286,0.3703
cifar10,1,0.1,0.8,166,1.8249,0.371
cifar10,1,0.1,0.8,167,1.8277,0.3712
cifar10,1,0.1,0.8,168,1.8198,0.3711
cifar10,1,0.1,0.8,169,1.8214,0.3717
cifar10,1,0.1,0.8,170,1.8215,0.3722
cifar10,1,0.1,0.8,171,1.8197,0.3735
cifar10,1,0.1,0.8,172,1.8189,0.3735
cifar10,1,0.1,0.8,173,1.8158,0.3739
cifar10,1,0.1,0.8,174,1.8156,0.3741
cifar10,1,0.1,0.8,175,1.8174,0.3742
cifar10,1,0.1,0.8,176,1.8106,0.3749
cifar10,1,0.1,0.8,177,1.8116,0.3751
cifar10,1,0.1,0.8,178,1.8094,0.3763
cifar10,1,0.1,0.8,179,1.8088,0.3763
cifar10,1,0.1,0.8,180,1.8104,0.3764
cifar10,1,0.1,0.8,181,1.807,0.3774
cifar10,1,0.1,0.8,182,1.8024,0.3779
cifar10,1,0.1,0.8,183,1.8076,0.3787
cifar10,1,0.1,0.8,184,1.8015,0.3798
cifar10,1,0.1,0.8,185,1.8019,0.381
cifar10,1,0.1,0.8,186,1.8017,0.381
cifar10,1,0.1,0.8,187,1.7976,0.382
cifar10,1,0.1,0.8,188,1.7991,0.3822
cifar10,1,0.1,0.8,189,1.7971,0.3827
cifar10,1,0.1,0.8,190,1.7966,0.383
cifar10,1,0.1,0.8,191,1.7933,0.3834
cifar10,1,0.1,0.8,192,1.793,0.3837
cifar10,1,0.1,0.8,193,1.7938,0.384
cifar10,1,0.1,0.8,194,1.7914,0.3844
cifar10,1,0.1,0.8,195,1.7873,0.3849
cifar10,1,0.1,0.8,196,1.7874,0.3849
cifar10,1,0.1,0.8,197,1.7883,0.3853
cifar10,1,0.1,0.8,198,1.785,0.3849
cifar10,1,0.1,0.8,199,1.7861,0.3854
cifar10,1,0.1,0.8,200,1.7827,0.3859
cifar10,1,1.0,0.2,1,2.2948,0.1161
cifar10,1,1.0,0.2,2,2.2955,0.1205
cifar10,1,1.0,0.2,3,2.2935,0.1301
cifar10,1,1.0,0.2,4,2.2902,0.146
cifar10,1,1.0,0.2,5,2.2867,0.1639
cifar10,1,1.0,0.2,6,2.2823,0.1795
cifar10,1,1.0,0.2,7,2.2793,0.188
cifar10,1,1.0,0.2,8,2.2757,0.1952
cifar10,1,1.0,0.2,9,2.2726,0.1965
cifar10,1,1.0,0.2,10,2.2697,0.1961
cifar10,1,1.0,0.2,11,2.2678,0.1967
cifar10,1,1.0,0.2,12,2.2644,0.1977
cifar10,1,1.0,0.2,13,2.2615,0.1966
cifar10,1,1.0,0.2,14,2.2576,0.197
cifar10,1,1.0,0.2,15,2.2555,0.197
cifar10,1,1.0,0.2,16,2.2528,0.1964
cifar10,1,1.0,0.2,17,2.2496,0.1959
cifar10,1,1.0,0.2,18,2.2468,0.198
cifar10,1,1.0,0.2,19,2.2447,0.1985
cifar10,1,1.0,0.2,20,2.2417,0.1997
cifar10,1,1.0,0.2,21,2.2397,0.2006
cifar10,1,1.0,0.2,22,2.2365,0.2029
cifar10,1,1.0,0.2,23,2.2341,0.2035
cifar10,1,1.0,0.2,24,2.2312,0.2048
cifar10,1,1.0,0.2,25,2.2287,0.2063
cifar10,1,1.0,0.2,26,2.2261,0.2066
cifar10,1,1.0,0.2,27,2.2228,0.2073
cifar10,1,1.0,0.2,28,2.221,0.2082
cifar10,1,1.0,0.2,29,2.2184,0.2101
cifar10,1,1.0,0.2,30,2.2158,0.2113
cifar10,1,1.0,0.2,31,2.2117,0.2126
cifar10,1,1.0,0.2,32,2.2093,0.215
cifar10,1,1.0,0.2,33,2.2057,0.2173
cifar10,1,1.0,0.2,34,2.2034,0.2193
cifar10,1,1.0,0.2,35,2.2009,0.2207
cifar10,1,1.0,0.2,36,2.1981,0.2224
cifar10,1,1.0,0.2,37,2.1948,0.2236
cifar10,1,1.0,0.2,38,2.1924,0.2255
cifar10,1,1.0,0.2,39,2.1892,0.2271
cifar10,1,1.0,0.2,40,2.1857,0.2291
cifar10,1,1.0,0.2,41,2.1824,0.2307
cifar10,1,1.0,0.2,42,2.1792,0.2322
cifar10,1,1.0,0.2,43,2.1756,0.2343
cifar10,1,1.0,0.2,44,2.1736,0.2355
cifar10,1,1.0,0.2,45,2.17,0.238
cifar10,1,1.0,0.2,46,2.1665,0.2403
cifar10,1,1.0,0.2,47,2.1643,0.2417
cifar10,1,1.0,0.2,48,2.1607,0.2431
cifar10,1,1.0,0.2,49,2.1574,0.2448
cifar10,1,1.0,0.2,50,2.1556,0.2476
cifar10,1,1.0,0.2,51,2.1506,0.251
cifar10,1,1.0,0.2,52,2.1476,0.2519
cifar10,1,1.0,0.2,53,2.1444,0.2537
cifar10,1,1.0,0.2,54,2.1423,0.2555
cifar10,1,1.0,0.2,55,2.1394,0.2567
cifar10,1,1.0,0.2,56,2.1351,0.259
cifar10,1,1.0,0.2,57,2.1317,0.2592
cifar10,1,1.0,0.2,58,2.1294,0.2608
cifar10,1,1.0,0.2,59,2.1267,0.2634
cifar10,1,1.0,0.2,60,2.1217,0.265
cifar10,1,1.0,0.2,61,2.1209,0.2661
cifar10,1,1.0,0.2,62,2.1163,0.2667
cifar10,1,1.0,0.2,63,2.1139,0.2689
cifar10,1,1.0,0.2,64,2.1111,0.2715
cifar10,1,1.0,0.2,65,2.1077,0.2729
cifar10,1,1.0,0.2,66,2.1057,0.2735
cifar10,1,1.0,0.2,67,2.1024,0.2746
cifar10,1,1.0,0.2,68,2.0991,0.2744
cifar10,1,1.0,0.2,69,2.0971,0.2745
cifar10,1,1.0,0.2,70,2.0948,0.2758
cifar10,1,1.0,0.2,71,2.091,0.277
cifar10,1,1.0,0.2,72,2.0888,0.2774
cifar10,1,1.0,0.2,73,2.086,0.2774
cifar10,1,1.0,0.2,74,2.0849,0.2778
cifar10,1,1.0,0.2,75,2.0782,0.2788
cifar10,1,1.0,0.2,76,2.0794,0.2801
cifar10,1,1.0,0.2,77,2.076,0.2807
cifar10,1,1.0,0.2,78,2.0722,0.2813
cifar10,1,1.0,0.2,79,2.0705,0.2822
cifar10,1,1.0,0.2,80,2.0675,0.283
cifar10,1,1.0,0.2,81,2.0655,0.2836
cifar10,1,1.0,0.2,82,2.0645,0.2839
cifar10,1,1.0,0.2,83,2.0611,0.2844
cifar10,1,1.0,0.2,84,2.06,0.2841
cifar10,1,1.0,0.2,85,2.0555,0.2846
cifar10,1,1.0,0.2,86,2.0559,0.2847
cifar10,1,1.0,0.2,87,2.0544,0.2855
cifar10,1,1.0,0.2,88,2.0512,0.2859
cifar10,1,1.0,0.2,89,2.0485,0.2868
cifar10,1,1.0,0.2,90,2.0474,0.2869
cifar10,1,1.0,0.2,91,2.0478,0.2875
cifar10,1,1.0,0.2,92,2.0421,0.2878
cifar10,1,1.0,0.2,93,2.043,0.2888
cifar10,1,1.0,0.2,94,2.0416,0.2888
cifar10,1,1.0,0.2,95,2.036,0.289
cifar10,1,1.0,0.2,96,2.0379,0.2901
cifar10,1,1.0,0.2,97,2.0366,0.2914
cifar10,1,1.0,0.2,98,2.0323,0.2915
cifar10,1,1.0,0.2,99,2.0327,0.2919
cifar10,1,1.0,0.2,100,2.0308,0.2928
cifar10,1,1.0,0.2,101,2.0293,0.2927
cifar10,1,1.0,0.2,102,2.0308,0.2933
cifar10,1,1.0,0.2,103,2.0268,0.2935
cifar10,1,1.0,0.2,104,2.0271,0.2942
cifar10,1,1.0,0.2,105,2.0228,0.2937
cifar10,1,1.0,0.2,106,2.0206,0.2938
cifar10,1,1.0,0.2,107,2.0225,0.2943
cifar10,1,1.0,0.2,108,2.0233,0.294
cifar10,1,1.0,0.2,109,2.0164,0.2936
cifar10,1,1.0,0.2,110,2.0162,0.2944
cifar10,1,1.0,0.2,111,2.017,0.2944
cifar10,1,1.0,0.2,112,2.0161,0.2939
cifar10,1,1.0,0.2,113,2.0166,0.2939
cifar10,1,1.0,0.2,114,2.014,0.294
cifar10,1,1.0,0.2,115,2.0139,0.294
cifar10,1,1.0,0.2,116,2.0106,0.2941
cifar10,1,1.0,0.2,117,2.014,0.295
cifar10,1,1.0,0.2,118,2.0103,0.2953
cifar10,1,1.0,0.2,119,2.0057,0.2957
cifar10,1,1.0,0.2,120,2.0108,0.2964
cifar10,1,1.0,0.2,121,2.0081,0.2965
cifar10,1,1.0,0.2,122,2.0076,0.2967
cifar10,1,1.0,0.2,123,2.0057,0.2975
cifar10,1,1.0,0.2,124,2.0022,0.2978
cifar10,1,1.0,0.2,125,2.0021,0.2985
cifar10,1,1.0,0.2,126,2.0022,0.2987
cifar10,1,1.0,0.2,127,2.0032,0.2994
cifar10,1,1.0,0.2,128,2.0016,0.2998
cifar10,1,1.0,0.2,129,1.9996,0.2999
cifar10,1,1.0,0.2,130,1.9986,0.3007
cifar10,1,1.0,0.2,131,1.9996,0.3006
cifar10,1,1.0,0.2,132,2.0002,0.3009
cifar10,1,1.0,0.2,133,1.998,0.3007
cifar10,1,1.0,0.2,134,1.9944,0.3006
cifar10,1,1.0,0.2,135,1.9968,0.3012
cifar10,1,1.0,0.2,136,1.9957,0.3011
cifar10,1,1.0,0.2,137,1.9979,0.3013
cifar10,1,1.0,0.2,138,1.9895,0.3014
cifar10,1,1.0,0.2,139,1.9933,0.301
cifar10,1,1.0,0.2,140,1.9936,0.3012
cifar10,1,1.0,0.2,141,1.992,0.3011
cifar10,1,1.0,0.2,142,1.991,0.3021
cifar10,1,1.0,0.2,143,1.9895,0.3023
cifar10,1,1.0,0.2,144,1.9934,0.3023
cifar10,1,1.0,0.2,145,1.9873,0.3027
cifar10,1,1.0,0.2,146,1.9892,0.3029
cifar10,1,1.0,0.2,147,1.9874,0.3035
cifar10,1,1.0,0.2,148,1.9862,0.3033
cifar10,1,1.0,0.2,149,1.987,0.3041
cifar10,1,1.0,0.2,150,1.9874,0.3038
cifar10,1,1.0,0.2,151,1.9849,0.304
cifar10,1,1.0,0.2,152,1.9866,0.3045
cifar10,1,1.0,0.2,153,1.9837,0.3049
cifar10,1,1.0,0.2,154,1.9837,0.3051
cifar10,1,1.0,0.2,155,1.9819,0.3054
cifar10,1,1.0,0.2,156,1.9826,0.306
cifar10,1,1.0,0.2,157,1.9812,0.3063
cifar10,1,1.0,0.2,158,1.9829,0.3065
cifar10,1,1.0,0.2,159,1.9796,0.3068
cifar10,1,1.0,0.2,160,1.9817,0.3068
cifar10,1,1.0,0.2,161,1.9768,0.307
cifar10,1,1.0,0.2,162,1.9819,0.3077
cifar10,1,1.0,0.2,163,1.977,0.3074
cifar10,1,1.0,0.2,164,1.9772,0.3072
cifar10,1,1.0,0.2,165,1.9764,0.3081
cifar10,1,1.0,0.2,166,1.9768,0.3082
cifar10,1,1.0,0.2,167,1.9759,0.3085
cifar10,1,1.0,0.2,168,1.9748,0.3089
cifar10,1,1.0,0.2,169,1.9735,0.3099
cifar10,1,1.0,0.2,170,1.9775,0.3097
cifar10,1,1.0,0.2,171,1.9737,0.3094
cifar10,1,1.0,0.2,172,1.9733,0.3097
cifar10,1,1.0,0.2,173,1.9718,0.3103
cifar10,1,1.0,0.2,174,1.9729,0.3104
cifar10,1,1.0,0.2,175,1.9735,0.3107
cifar10,1,1.0,0.2,176,1.9689,0.3103
cifar10,1,1.0,0.2,177,1.97,0.3108
cifar10,1,1.0,0.2,178,1.9677,0.3112
cifar10,1,1.0,0.2,179,1.9682,0.3114
cifar10,1,1.0,0.2,180,1.9691,0.3116
cifar10,1,1.0,0.2,181,1.965,0.312
cifar10,1,1.0,0.2,182,1.9667,0.3124
cifar10,1,1.0,0.2,183,1.9708,0.3126
cifar10,1,1.0,0.2,184,1.9661,0.3127
cifar10,1,1.0,0.2,185,1.9635,0.3131
cifar10,1,1.0,0.2,186,1.9657,0.3134
cifar10,1,1.0,0.2,187,1.9657,0.3133
cifar10,1,1.0,0.2,188,1.9641,0.3132
cifar10,1,1.0,0.2,189,1.965,0.3134
cifar10,1,1.0,0.2,190,1.9631,0.3137
cifar10,1,1.0,0.2,191,1.9616,0.3139
cifar10,1,1.0,0.2,192,1.9609,0.3138
cifar10,1,1.0,0.2,193,1.9603,0.314
cifar10,1,1.0,0.2,194,1.9628,0.3142
cifar10,1,1.0,0.2,195,1.9605,0.314
cifar10,1,1.0,0.2,196,1.96,0.3138
cifar10,1,1.0,0.2,197,1.9587,0.3139
cifar10,1,1.0,0.2,198,1.9586,0.3139
cifar10,1,1.0,0.2,199,1.9569,0.314
cifar10,1,1.0,0.2,200,1.9586,0.3149
cifar10,1,0.2,0.1,1,2.2947,0.1012
cifar10,1,0.2,0.1,2,2.2881,0.1141
cifar10,1,0.2,0.1,3,2.2834,0.142
cifar10,1,0.2,0.1,4,2.2787,0.1522
cifar10,1,0.2,0.1,5,2.2723,0.1528
cifar10,1,0.2,0.1,6,2.2681,0.1462
cifar10,1,0.2,0.1,7,2.2627,0.1467
cifar10,1,0.2,0.1,8,2.2582,0.1515
cifar10,1,0.2,0.1,9,2.2539,0.1583
cifar10,1,0.2,0.1,10,2.2496,0.1653
cifar10,1,0.2,0.1,11,2.2458,0.1727
cifar10,1,0.2,0.1,12,2.2412,0.1803
cifar10,1,0.2,0.1,13,2.2363,0.1893
cifar10,1,0.2,0.1,14,2.2312,0.1958
cifar10,1,0.2,0.1,15,2.2258,0.2028
cifar10,1,0.2,0.1,16,2.2202,0.2098
cifar10,1,0.2,0.1,17,2.2153,0.2142
cifar10,1,0.2,0.1,18,2.2079,0.2203
cifar10,1,0.2,0.1,19,2.2028,0.2243
cifar10,1,0.2,0.1,20,2.1961,0.2279
cifar10,1,0.2,0.1,21,2.1921,0.2324
cifar10,1,0.2,0.1,22,2.1856,0.2367
cifar10,1,0.2,0.1,23,2.1789,0.2386
cifar10,1,0.2,0.1,24,2.1719,0.2428
cifar10,1,0.2,0.1,25,2.166,0.2469
cifar10,1,0.2,0.1,26,2.1591,0.2499
cifar10,1,0.2,0.1,27,2.1523,0.252
cifar10,1,0.2,0.1,28,2.1481,0.2538
cifar10,1,0.2,0.1,29,2.1397,0.2536
cifar10,1,0.2,0.1,30,2.1346,0.2559
cifar10,1,0.2,0.1,31,2.1253,0.2566
cifar10,1,0.2,0.1,32,2.1219,0.2587
cifar10,1,0.2,0.1,33,2.1146,0.2592
cifar10,1,0.2,0.1,34,2.1065,0.2618
cifar10,1,0.2,0.1,35,2.1031,0.264
cifar10,1,0.2,0.1,36,2.0971,0.2652
cifar10,1,0.2,0.1,37,2.0898,0.2661
cifar10,1,0.2,0.1,38,2.0859,0.2674
cifar10,1,0.2,0.1,39,2.0793,0.2695
cifar10,1,0.2,0.1,40,2.0736,0.2719
cifar10,1,0.2,0.1,41,2.0691,0.2729
cifar10,1,0.2,0.1,42,2.0654,0.2739
cifar10,1,0.2,0.1,43,2.0612,0.2771
cifar10,1,0.2,0.1,44,2.0559,0.2791
cifar10,1,0.2,0.1,45,2.0488,0.2809
cifar10,1,0.2,0.1,46,2.0494,0.2833
cifar10,1,0.2,0.1,47,2.043,0.2848
cifar10,1,0.2,0.1,48,2.0415,0.2878
cifar10,1,0.2,0.1,49,2.039,0.2889
cifar10,1,0.2,0.1,50,2.0332,0.2901
cifar10,1,0.2,0.1,51,2.0317,0.2903
cifar10,1,0.2,0.1,52,2.0301,0.2912
cifar10,1,0.2,0.1,53,2.0303,0.292
cifar10,1,0.2,0.1,54,2.0264,0.2921
cifar10,1,0.2,0.1,55,2.0228,0.2927
cifar10,1,0.2,0.1,56,2.0229,0.2943
cifar10,1,0.2,0.1,57,2.0218,0.2953
cifar10,1,0.2,0.1,58,2.0212,0.2954
cifar10,1,0.2,0.1,59,2.02,0.2948
cifar10,1,0.2,0.1,60,2.0169,0.2958
cifar10,1,0.2,0.1,61,2.0198,0.2967
cifar10,1,0.2,0.1,62,2.0223,0.2962
cifar10,1,0.2,0.1,63,2.0205,0.297
cifar10,1,0.2,0.1,64,2.0172,0.2978
cifar10,1,0.2,0.1,65,2.0202,0.2981
cifar10,1,0.2,0.1,66,2.0174,0.2975
cifar10,1,0.2,0.1,67,2.0183,0.2983
cifar10,1,0.2,0.1,68,2.0178,0.2983
cifar10,1,0.2,0.1,69,2.02,0.298
cifar10,1,0.2,0.1,70,2.0149,0.2982
cifar10,1,0.2,0.1,71,2.0191,0.2986
cifar10,1,0.2,0.1,72,2.0202,0.2986
cifar10,1,0.2,0.1,73,2.0162,0.299
cifar10,1,0.2,0.1,74,2.0167,0.299
cifar10,1,0.2,0.1,75,2.0181,0.2997
cifar10,1,0.2,0.1,76,2.0183,0.3007
cifar10,1,0.2,0.1,77,2.0168,0.3016
cifar10,1,0.2,0.1,78,2.01,0.3029
cifar10,1,0.2,0.1,79,2.0158,0.3035
cifar10,1,0.2,0.1,80,2.0147,0.304
cifar10,1,0.2,0.1,81,2.0139,0.3049
cifar10,1,0.2,0.1,82,2.0093,0.3068
cifar10,1,0.2,0.1,83,2.0129,0.3068
cifar10,1,0.2,0.1,84,2.0119,0.307
cifar10,1,0.2,0.1,85,2.007,0.3079
cifar10,1,0.2,0.1,86,2.008,0.3085
cifar10,1,0.2,0.1,87,2.0054,0.3093
cifar10,1,0.2,0.1,88,2.0061,0.3094
cifar10,1,0.2,0.1,89,2.0056,0.3094
cifar10,1,0.2,0.1,90,2.0013,0.3105
cifar10,1,0.2,0.1,91,1.9954,0.3111
cifar10,1,0.2,0.1,92,2.0009,0.3124
cifar10,1,0.2,0.1,93,1.9993,0.3131
cifar10,1,0.2,0.1,94,1.9931,0.3142
cifar10,1,0.2,0.1,95,1.992,0.3144
cifar10,1,0.2,0.1,96,1.9907,0.3147
cifar10,1,0.2,0.1,97,1.9905,0.3157
cifar10,1,0.2,0.1,98,1.9892,0.3168
cifar10,1,0.2,0.1,99,1.9855,0.3177
cifar10,1,0.2,0.1,100,1.9868,0.3184
cifar10,1,0.2,0.1,101,1.9843,0.3184
cifar10,1,0.2,0.1,102,1.9803,0.3189
cifar10,1,0.2,0.1,103,1.9806,0.3195
cifar10,1,0.2,0.1,104,1.9805,0.3202
cifar10,1,0.2,0.1,105,1.9753,0.3206
cifar10,1,0.2,0.1,106,1.9747,0.3209
cifar10,1,0.2,0.1,107,1.9755,0.3214
cifar10,1,0.2,0.1,108,1.9729,0.3219
cifar10,1,0.2,0.1,109,1.9753,0.3226
cifar10,1,0.2,0.1,110,1.9714,0.3229
cifar10,1,0.2,0.1,111,1.9686,0.324
cifar10,1,0.2,0.1,112,1.9675,0.3242
cifar10,1,0.2,0.1,113,1.966,0.3249
cifar10,1,0.2,0.1,114,1.9709,0.3249
cifar10,1,0.2,0.1,115,1.9625,0.3251
cifar10,1,0.2,0.1,116,1.9629,0.3257
cifar10,1,0.2,0.1,117,1.9631,0.326
cifar10,1,0.2,0.1,118,1.9625,0.3268
cifar10,1,0.2,0.1,119,1.9601,0.3271
cifar10,1,0.2,0.1,120,1.9613,0.3271
cifar10,1,0.2,0.1,121,1.9618,0.3275
cifar10,1,0.2,0.1,122,1.9579,0.328
cifar10,1,0.2,0.1,123,1.9571,0.3285
cifar10,1,0.2,0.1,124,1.9585,0.3296
cifar10,1,0.2,0.1,125,1.9546,0.3298
cifar10,1,0.2,0.1,126,1.9596,0.3308
cifar10,1,0.2,0.1,127,1.9523,0.3311
cifar10,1,0.2,0.1,128,1.955,0.3314
cifar10,1,0.2,0.1,129,1.9534,0.332
cifar10,1,0.2,0.1,130,1.9511,0.3318
cifar10,1,0.2,0.1,131,1.9521,0.3322
cifar10,1,0.2,0.1,132,1.9474,0.3322
cifar10,1,0.2,0.1,133,1.9517,0.3329
cifar10,1,0.2,0.1,134,1.9497,0.3331
cifar10,1,0.2,0.1,135,1.9479,0.3328
cifar10,1,0.2,0.1,136,1.9465,0.3329
cifar10,1,0.2,0.1,137,1.9492,0.3331
